"Area name","Area code","Area type","Specimen date","Daily lab-confirmed cases","Cumulative lab-confirmed cases"
"West Sussex","E10000032","Upper tier local authority","2020-04-11",10,452
"Westminster","E09000033","Upper tier local authority","2020-04-11",9,486
"Wigan","E08000010","Upper tier local authority","2020-04-11",21,319
"Wiltshire","E06000054","Upper tier local authority","2020-04-11",11,243
"Windsor and Maidenhead","E06000040","Upper tier local authority","2020-04-11",3,142
"Wirral","E08000015","Upper tier local authority","2020-04-11",27,560
"Wolverhampton","E08000031","Upper tier local authority","2020-04-11",7,456
"Worcestershire","E10000034","Upper tier local authority","2020-04-11",18,634
"York","E06000014","Upper tier local authority","2020-04-11",2,129
"England","E92000001","Country","2020-04-10",3160,70094
"West Midlands","E12000005","Region","2020-04-10",351,7431
"East of England","E12000006","Region","2020-04-10",272,5831
"North West","E12000002","Region","2020-04-10",545,10581
"East Midlands","E12000004","Region","2020-04-10",166,4094
"South West","E12000009","Region","2020-04-10",222,3317
"London","E12000007","Region","2020-04-10",608,17909
"Yorkshire and The Humber","E12000003","Region","2020-04-10",222,5189
"North East","E12000001","Region","2020-04-10",236,3971
"South East","E12000008","Region","2020-04-10",387,9015
"Barking and Dagenham","E09000002","Upper tier local authority","2020-04-10",11,319
"Barnet","E09000003","Upper tier local authority","2020-04-10",22,935
"Barnsley","E08000016","Upper tier local authority","2020-04-10",21,332
"Bath and North East Somerset","E06000022","Upper tier local authority","2020-04-10",13,121
"Bedford","E06000055","Upper tier local authority","2020-04-10",15,229
"Bexley","E09000004","Upper tier local authority","2020-04-10",11,412
"Birmingham","E08000025","Upper tier local authority","2020-04-10",63,1862
"Blackburn with Darwen","E06000008","Upper tier local authority","2020-04-10",12,155
"Blackpool","E06000009","Upper tier local authority","2020-04-10",16,147
"Bolton","E08000001","Upper tier local authority","2020-04-10",28,377
"Bournemouth, Christchurch and Poole","E06000058","Upper tier local authority","2020-04-10",22,222
"Bradford","E08000032","Upper tier local authority","2020-04-10",16,444
"Brent","E09000005","Upper tier local authority","2020-04-10",38,1009
"Brighton and Hove","E06000043","Upper tier local authority","2020-04-10",8,209
"Bristol, City of","E06000023","Upper tier local authority","2020-04-10",17,319
"Bromley","E09000006","Upper tier local authority","2020-04-10",24,742
"Buckinghamshire","E10000002","Upper tier local authority","2020-04-10",15,480
"Bury","E08000002","Upper tier local authority","2020-04-10",16,233
"Calderdale","E08000033","Upper tier local authority","2020-04-10",11,140
"Cambridgeshire","E10000003","Upper tier local authority","2020-04-10",11,378
"Camden","E09000007","Upper tier local authority","2020-04-10",9,421
"Central Bedfordshire","E06000056","Upper tier local authority","2020-04-10",15,274
"Cheshire East","E06000049","Upper tier local authority","2020-04-10",28,406
"Cheshire West and Chester","E06000050","Upper tier local authority","2020-04-10",24,417
"Cornwall and Isles of Scilly","E06000052","Upper tier local authority","2020-04-10",12,287
"County Durham","E06000047","Upper tier local authority","2020-04-10",55,642
"Coventry","E08000026","Upper tier local authority","2020-04-10",15,395
"Croydon","E09000008","Upper tier local authority","2020-04-10",39,979
"Cumbria","E10000006","Upper tier local authority","2020-04-10",34,1216
"Darlington","E06000005","Upper tier local authority","2020-04-10",4,125
"Derby","E06000015","Upper tier local authority","2020-04-10",12,352
"Derbyshire","E10000007","Upper tier local authority","2020-04-10",25,735
"Devon","E10000008","Upper tier local authority","2020-04-10",27,363
"Doncaster","E08000017","Upper tier local authority","2020-04-10",1,203
"Dorset","E06000059","Upper tier local authority","2020-04-10",10,197
"Dudley","E08000027","Upper tier local authority","2020-04-10",28,441
"Ealing","E09000009","Upper tier local authority","2020-04-10",45,721
"East Riding of Yorkshire","E06000011","Upper tier local authority","2020-04-10",21,217
"East Sussex","E10000011","Upper tier local authority","2020-04-10",18,334
"Enfield","E09000010","Upper tier local authority","2020-04-10",25,516
"Essex","E10000012","Upper tier local authority","2020-04-10",49,1512
"Gateshead","E08000037","Upper tier local authority","2020-04-10",33,424
"Gloucestershire","E10000013","Upper tier local authority","2020-04-10",61,654
"Greenwich","E09000011","Upper tier local authority","2020-04-10",14,459
"Hackney","E09000012","Upper tier local authority","2020-04-10",14,485
"Halton","E06000006","Upper tier local authority","2020-04-10",13,199
"Hammersmith and Fulham","E09000013","Upper tier local authority","2020-04-10",15,383
"Hampshire","E10000014","Upper tier local authority","2020-04-10",61,1593
"Haringey","E09000014","Upper tier local authority","2020-04-10",11,395
"Harrow","E09000015","Upper tier local authority","2020-04-10",27,649
"Hartlepool","E06000001","Upper tier local authority","2020-04-10",2,74
"Havering","E09000016","Upper tier local authority","2020-04-10",24,444
"Herefordshire, County of","E06000019","Upper tier local authority","2020-04-10",5,100
"Hertfordshire","E10000015","Upper tier local authority","2020-04-10",72,1462
"Hillingdon","E09000017","Upper tier local authority","2020-04-10",20,500
"Hounslow","E09000018","Upper tier local authority","2020-04-10",14,470
"Isle of Wight","E06000046","Upper tier local authority","2020-04-10",5,51
"Islington","E09000019","Upper tier local authority","2020-04-10",4,320
"Kensington and Chelsea","E09000020","Upper tier local authority","2020-04-10",12,358
"Kent","E10000016","Upper tier local authority","2020-04-10",104,1613
"Kingston upon Hull, City of","E06000010","Upper tier local authority","2020-04-10",18,122
"Kingston upon Thames","E09000021","Upper tier local authority","2020-04-10",19,294
"Kirklees","E08000034","Upper tier local authority","2020-04-10",13,330
"Knowsley","E08000011","Upper tier local authority","2020-04-10",12,297
"Lambeth","E09000022","Upper tier local authority","2020-04-10",17,867
"Lancashire","E10000017","Upper tier local authority","2020-04-10",70,1539
"Leeds","E08000035","Upper tier local authority","2020-04-10",47,700
"Leicester","E06000016","Upper tier local authority","2020-04-10",20,370
"Leicestershire","E10000018","Upper tier local authority","2020-04-10",27,522
"Lewisham","E09000023","Upper tier local authority","2020-04-10",8,679
"Lincolnshire","E10000019","Upper tier local authority","2020-04-10",27,453
"Liverpool","E08000012","Upper tier local authority","2020-04-10",34,887
"Luton","E06000032","Upper tier local authority","2020-04-10",19,360
"Manchester","E08000003","Upper tier local authority","2020-04-10",33,645
"Medway","E06000035","Upper tier local authority","2020-04-10",21,373
"Merton","E09000024","Upper tier local authority","2020-04-10",16,484
"Middlesbrough","E06000002","Upper tier local authority","2020-04-10",17,272
"Milton Keynes","E06000042","Upper tier local authority","2020-04-10",12,291
"Newcastle upon Tyne","E08000021","Upper tier local authority","2020-04-10",28,568
"Newham","E09000025","Upper tier local authority","2020-04-10",24,734
"Norfolk","E10000020","Upper tier local authority","2020-04-10",48,642
"North East Lincolnshire","E06000012","Upper tier local authority","2020-04-10",4,74
"North Lincolnshire","E06000013","Upper tier local authority","2020-04-10",3,107
"North Somerset","E06000024","Upper tier local authority","2020-04-10",4,113
"North Tyneside","E08000022","Upper tier local authority","2020-04-10",8,297
"North Yorkshire","E10000023","Upper tier local authority","2020-04-10",22,470
"Northamptonshire","E10000021","Upper tier local authority","2020-04-10",27,708
"Northumberland","E06000057","Upper tier local authority","2020-04-10",23,377
"Nottingham","E06000018","Upper tier local authority","2020-04-10",14,297
"Nottinghamshire","E10000024","Upper tier local authority","2020-04-10",13,647
"Oldham","E08000004","Upper tier local authority","2020-04-10",27,332
"Oxfordshire","E10000025","Upper tier local authority","2020-04-10",61,872
"Peterborough","E06000031","Upper tier local authority","2020-04-10",1,102
"Plymouth","E06000026","Upper tier local authority","2020-04-10",13,141
"Portsmouth","E06000044","Upper tier local authority","2020-04-10",9,170
"Reading","E06000038","Upper tier local authority","2020-04-10",1,162
"Redbridge","E09000026","Upper tier local authority","2020-04-10",10,497
"Redcar and Cleveland","E06000003","Upper tier local authority","2020-04-10",8,156
"Richmond upon Thames","E09000027","Upper tier local authority","2020-04-10",9,276
"Rochdale","E08000005","Upper tier local authority","2020-04-10",13,266
"Rotherham","E08000018","Upper tier local authority","2020-04-10",16,341
"Rutland","E06000017","Upper tier local authority","2020-04-10",1,10
"Salford","E08000006","Upper tier local authority","2020-04-10",22,350
"Sandwell","E08000028","Upper tier local authority","2020-04-10",30,553
"Sefton","E08000014","Upper tier local authority","2020-04-10",14,467
"Sheffield","E08000019","Upper tier local authority","2020-04-10",8,1251
"Shropshire","E06000051","Upper tier local authority","2020-04-10",6,236
"Solihull","E08000029","Upper tier local authority","2020-04-10",23,347
"Somerset","E10000027","Upper tier local authority","2020-04-10",13,192
"South Gloucestershire","E06000025","Upper tier local authority","2020-04-10",6,211
"South Tyneside","E08000023","Upper tier local authority","2020-04-10",18,213
"Southampton","E06000045","Upper tier local authority","2020-04-10",6,252
"Southend-on-Sea","E06000033","Upper tier local authority","2020-04-10",7,213
"Southwark","E09000028","Upper tier local authority","2020-04-10",30,927
"St. Helens","E08000013","Upper tier local authority","2020-04-10",11,372
"Staffordshire","E10000028","Upper tier local authority","2020-04-10",57,910
"Stockport","E08000007","Upper tier local authority","2020-04-10",33,468
"Stockton-on-Tees","E06000004","Upper tier local authority","2020-04-10",5,198
"Stoke-on-Trent","E06000021","Upper tier local authority","2020-04-10",24,190
"Suffolk","E10000029","Upper tier local authority","2020-04-10",32,472
"Sunderland","E08000024","Upper tier local authority","2020-04-10",35,625
"Surrey","E10000030","Upper tier local authority","2020-04-10",42,1422
"Sutton","E09000029","Upper tier local authority","2020-04-10",24,426
"Swindon","E06000030","Upper tier local authority","2020-04-10",14,168
"Tameside","E08000008","Upper tier local authority","2020-04-10",10,278
"Telford and Wrekin","E06000020","Upper tier local authority","2020-04-10",7,133
"Thurrock","E06000034","Upper tier local authority","2020-04-10",3,187
"Torbay","E06000027","Upper tier local authority","2020-04-10",5,97
"Tower Hamlets","E09000030","Upper tier local authority","2020-04-10",15,472
"Trafford","E08000009","Upper tier local authority","2020-04-10",22,369
"Wakefield","E08000036","Upper tier local authority","2020-04-10",15,331
"Walsall","E08000030","Upper tier local authority","2020-04-10",21,563
"Waltham Forest","E09000031","Upper tier local authority","2020-04-10",16,522
"Wandsworth","E09000032","Upper tier local authority","2020-04-10",32,724
"Warrington","E06000007","Upper tier local authority","2020-04-10",26,330
"Warwickshire","E10000031","Upper tier local authority","2020-04-10",28,636
"West Berkshire","E06000037","Upper tier local authority","2020-04-10",2,145
"West Sussex","E10000032","Upper tier local authority","2020-04-10",19,442
"Westminster","E09000033","Upper tier local authority","2020-04-10",9,477
"Wigan","E08000010","Upper tier local authority","2020-04-10",17,298
"Wiltshire","E06000054","Upper tier local authority","2020-04-10",5,232
"Windsor and Maidenhead","E06000040","Upper tier local authority","2020-04-10",1,139
"Wirral","E08000015","Upper tier local authority","2020-04-10",30,533
"Wokingham","E06000041","Upper tier local authority","2020-04-10",2,154
"Wolverhampton","E08000031","Upper tier local authority","2020-04-10",25,449
"Worcestershire","E10000034","Upper tier local authority","2020-04-10",19,616
"York","E06000014","Upper tier local authority","2020-04-10",6,127
"England","E92000001","Country","2020-04-09",3654,66934
"West Midlands","E12000005","Region","2020-04-09",344,7080
"East of England","E12000006","Region","2020-04-09",298,5559
"North West","E12000002","Region","2020-04-09",695,10036
"East Midlands","E12000004","Region","2020-04-09",220,3928
"South West","E12000009","Region","2020-04-09",233,3095
"London","E12000007","Region","2020-04-09",715,17301
"Yorkshire and The Humber","E12000003","Region","2020-04-09",273,4967
"North East","E12000001","Region","2020-04-09",301,3735
"South East","E12000008","Region","2020-04-09",420,8628
"Barking and Dagenham","E09000002","Upper tier local authority","2020-04-09",13,308
"Barnet","E09000003","Upper tier local authority","2020-04-09",32,913
"Barnsley","E08000016","Upper tier local authority","2020-04-09",19,311
"Bath and North East Somerset","E06000022","Upper tier local authority","2020-04-09",10,108
"Bedford","E06000055","Upper tier local authority","2020-04-09",21,214
"Bexley","E09000004","Upper tier local authority","2020-04-09",16,401
